scenario_id,label,success,cum_success_rate,mean_confidence,p10_confidence,p50_confidence,p90_confidence
1,stable,1,1,0.142857142857143,0,0,1
2,stable,1,1,0.173913043478261,0,0,1
3,stable,1,1,0.0588235294117647,0,0,0
4,stable,1,1,0.229166666666667,0,0,1
5,unstable,0,0.8,0.0512820512820513,0,0,0
6,stable,1,0.833333333333333,0.0540540540540541,0,0,0
7,stable,1,0.857142857142857,0.0571428571428571,0,0,0
8,stable,1,0.875,0.0555555555555556,0,0,0
9,stable,1,0.888888888888889,0.0540540540540541,0,0,0
10,stable,1,0.9,0.0526315789473684,0,0,0
11,stable,1,0.909090909090909,0.05,0,0,0
12,stable,1,0.916666666666667,0.0526315789473684,0,0,0
13,stable,1,0.923076923076923,0.0571428571428571,0,0,0
14,stable,1,0.928571428571429,0.0487804878048781,0,0,0
15,stable,1,0.933333333333333,0.0487804878048781,0,0,0
16,stable,1,0.9375,0.0540540540540541,0,0,0
17,stable,1,0.941176470588235,0.0555555555555556,0,0,0
18,stable,1,0.944444444444444,0.0571428571428571,0,0,0
19,stable,1,0.947368421052632,0.0526315789473684,0,0,0
20,stable,1,0.95,0.0526315789473684,0,0,0
21,stable,1,0.952380952380952,0.0540540540540541,0,0,0
22,unstable,0,0.909090909090909,0.0571428571428571,0,0,0
23,unstable,0,0.869565217391304,0.0571428571428571,0,0,0
24,stable,1,0.875,0.0555555555555556,0,0,0
25,stable,1,0.88,0.0588235294117647,0,0,0
26,stable,1,0.884615384615385,0.0571428571428571,0,0,0
27,stable,1,0.888888888888889,0.0606060606060606,0,0,0
28,stable,1,0.892857142857143,0.155555555555556,0,0,1
29,stable,1,0.896551724137931,0.05,0,0,0
30,stable,1,0.9,0.0526315789473684,0,0,0
31,unstable,0,0.870967741935484,0.224489795918367,0,0,1
32,stable,1,0.875,0.0571428571428571,0,0,0
33,stable,1,0.878787878787879,0.0588235294117647,0,0,0
34,stable,1,0.882352941176471,0.0571428571428571,0,0,0
35,stable,1,0.885714285714286,0.0526315789473684,0,0,0
36,unstable,0,0.861111111111111,0.0526315789473684,0,0,0
37,stable,1,0.864864864864865,0.0588235294117647,0,0,0
38,stable,1,0.868421052631579,0.0606060606060606,0,0,0
39,stable,1,0.871794871794872,0.0571428571428571,0,0,0
40,stable,1,0.875,0.0540540540540541,0,0,0
41,stable,1,0.878048780487805,0.0588235294117647,0,0,0
42,stable,1,0.880952380952381,0.0487804878048781,0,0,0
43,stable,1,0.883720930232558,0.0526315789473684,0,0,0
44,unstable,0,0.863636363636364,0.0571428571428571,0,0,0
45,stable,1,0.866666666666667,0.0540540540540541,0,0,0
46,stable,1,0.869565217391304,0.0540540540540541,0,0,0
47,stable,1,0.872340425531915,0.0588235294117647,0,0,0
48,stable,1,0.875,0.05,0,0,0
49,stable,1,0.877551020408163,0.05,0,0,0
50,stable,1,0.88,0.0526315789473684,0,0,0
51,stable,1,0.882352941176471,0.0606060606060606,0,0,0
52,stable,1,0.884615384615385,0.0588235294117647,0,0,0
53,stable,1,0.886792452830189,0.0588235294117647,0,0,0
54,stable,1,0.888888888888889,0.0555555555555556,0,0,0
55,stable,1,0.890909090909091,0.0571428571428571,0,0,0
56,stable,1,0.892857142857143,0.0606060606060606,0,0,0
57,stable,1,0.894736842105263,0.0571428571428571,0,0,0
58,stable,1,0.896551724137931,0.0526315789473684,0,0,0
59,stable,1,0.898305084745763,0.0588235294117647,0,0,0
60,stable,1,0.9,0.0606060606060606,0,0,0
61,stable,1,0.901639344262295,0.0571428571428571,0,0,0
62,stable,1,0.903225806451613,0.0588235294117647,0,0,0
63,stable,1,0.904761904761905,0.0571428571428571,0,0,0
64,unstable,0,0.890625,0.0571428571428571,0,0,0
65,stable,1,0.892307692307692,0.0526315789473684,0,0,0
66,stable,1,0.893939393939394,0.0555555555555556,0,0,0
67,stable,1,0.895522388059702,0.296296296296296,0,0,1
68,stable,1,0.897058823529412,0.0606060606060606,0,0,0
69,stable,1,0.898550724637681,0.0571428571428571,0,0,0
70,stable,1,0.9,0.0606060606060606,0,0,0
71,stable,1,0.901408450704225,0.177777777777778,0,0,1
72,stable,1,0.902777777777778,0.0555555555555556,0,0,0
73,stable,1,0.904109589041096,0.0571428571428571,0,0,0
74,stable,1,0.905405405405405,0.0588235294117647,0,0,0
75,stable,1,0.906666666666667,0.0606060606060606,0,0,0
76,stable,1,0.907894736842105,0.0588235294117647,0,0,0
77,stable,1,0.909090909090909,0.0571428571428571,0,0,0
78,stable,1,0.91025641025641,0.269230769230769,0,0,1
79,stable,1,0.911392405063291,0.0588235294117647,0,0,0
80,stable,1,0.9125,0.0540540540540541,0,0,0
81,stable,1,0.91358024691358,0.0526315789473684,0,0,0
82,stable,1,0.914634146341463,0.0588235294117647,0,0,0
83,stable,1,0.91566265060241,0.0606060606060606,0,0,0
84,stable,1,0.916666666666667,0.177777777777778,0,0,1
85,stable,1,0.917647058823529,0.170212765957447,0,0,1
86,stable,1,0.918604651162791,0.0606060606060606,0,0,0
87,stable,1,0.919540229885057,0.0526315789473684,0,0,0
88,stable,1,0.920454545454545,0.0571428571428571,0,0,0
89,stable,1,0.921348314606742,0.0555555555555556,0,0,0
90,stable,1,0.922222222222222,0.173913043478261,0,0,1
91,stable,1,0.923076923076923,0.0588235294117647,0,0,0
92,stable,1,0.923913043478261,0.0555555555555556,0,0,0
93,stable,1,0.924731182795699,0.0588235294117647,0,0,0
94,stable,1,0.925531914893617,0.0487804878048781,0,0,0
95,stable,1,0.926315789473684,0.0571428571428571,0,0,0
96,stable,1,0.927083333333333,0.0588235294117647,0,0,0
97,stable,1,0.927835051546392,0.05,0,0,0
98,stable,1,0.928571428571429,0.0588235294117647,0,0,0
99,stable,1,0.929292929292929,0.0571428571428571,0,0,0
100,stable,1,0.93,0.0588235294117647,0,0,0
101,unstable,0,0.920792079207921,0.0540540540540541,0,0,0
102,stable,1,0.92156862745098,0.0588235294117647,0,0,0
103,stable,1,0.922330097087379,0.0571428571428571,0,0,0
104,unstable,0,0.913461538461538,0.0681818181818182,0,0,0
105,stable,1,0.914285714285714,0.05,0,0,0
106,stable,1,0.915094339622642,0.0588235294117647,0,0,0
107,stable,1,0.91588785046729,0.0571428571428571,0,0,0
108,stable,1,0.916666666666667,0.0540540540540541,0,0,0
109,stable,1,0.917431192660551,0.0588235294117647,0,0,0
110,stable,1,0.918181818181818,0.0588235294117647,0,0,0
111,stable,1,0.918918918918919,0.0465116279069767,0,0,0
112,stable,1,0.919642857142857,0.0588235294117647,0,0,0
113,stable,1,0.920353982300885,0.0540540540540541,0,0,0
114,stable,1,0.921052631578947,0.0606060606060606,0,0,0
115,stable,1,0.921739130434783,0.0555555555555556,0,0,0
116,stable,1,0.922413793103448,0.0588235294117647,0,0,0
117,stable,1,0.923076923076923,0.0571428571428571,0,0,0
118,stable,1,0.923728813559322,0.0555555555555556,0,0,0
119,stable,1,0.92436974789916,0.0571428571428571,0,0,0
120,stable,1,0.925,0.0588235294117647,0,0,0
121,stable,1,0.925619834710744,0.0588235294117647,0,0,0
122,stable,1,0.926229508196721,0.0588235294117647,0,0,0
123,stable,1,0.926829268292683,0.0571428571428571,0,0,0
124,stable,1,0.92741935483871,0.0540540540540541,0,0,0
125,stable,1,0.928,0.0476190476190476,0,0,0
126,stable,1,0.928571428571429,0.0526315789473684,0,0,0
127,stable,1,0.929133858267717,0.0465116279069767,0,0,0
128,unstable,0,0.921875,0.0571428571428571,0,0,0
129,unstable,0,0.914728682170543,0.0571428571428571,0,0,0
130,stable,1,0.915384615384615,0.0555555555555556,0,0,0
131,stable,1,0.916030534351145,0.0571428571428571,0,0,0
132,stable,1,0.916666666666667,0.0588235294117647,0,0,0
133,stable,1,0.917293233082707,0.0571428571428571,0,0,0
134,stable,1,0.917910447761194,0.0571428571428571,0,0,0
135,stable,1,0.918518518518519,0.0571428571428571,0,0,0
136,stable,1,0.919117647058823,0.0571428571428571,0,0,0
137,stable,1,0.91970802919708,0.0571428571428571,0,0,0
138,unstable,0,0.91304347826087,0.0512820512820513,0,0,0
139,stable,1,0.913669064748201,0.0571428571428571,0,0,0
140,stable,1,0.914285714285714,0.0540540540540541,0,0,0
141,stable,1,0.914893617021277,0.0571428571428571,0,0,0
142,unstable,0,0.908450704225352,0.133333333333333,0,0,1
143,stable,1,0.909090909090909,0.0588235294117647,0,0,0
144,stable,1,0.909722222222222,0.1875,0,0,1
145,stable,1,0.910344827586207,0.0487804878048781,0,0,0
146,stable,1,0.910958904109589,0.0571428571428571,0,0,0
147,stable,1,0.91156462585034,0.0571428571428571,0,0,0
148,stable,1,0.912162162162162,0.0512820512820513,0,0,0
149,stable,1,0.912751677852349,0.0588235294117647,0,0,0
150,stable,1,0.913333333333333,0.0487804878048781,0,0,0
151,stable,1,0.913907284768212,0.0571428571428571,0,0,0
152,stable,1,0.914473684210526,0.0487804878048781,0,0,0
153,stable,1,0.915032679738562,0.0476190476190476,0,0,0
154,stable,1,0.915584415584416,0.0540540540540541,0,0,0
155,stable,1,0.916129032258065,0.0555555555555556,0,0,0
156,stable,1,0.916666666666667,0.0588235294117647,0,0,0
157,unstable,0,0.910828025477707,0.0571428571428571,0,0,0
158,stable,1,0.911392405063291,0.0476190476190476,0,0,0
159,stable,1,0.911949685534591,0.0571428571428571,0,0,0
160,stable,1,0.9125,0.0526315789473684,0,0,0
161,stable,1,0.91304347826087,0.0571428571428571,0,0,0
162,stable,1,0.91358024691358,0.0571428571428571,0,0,0
163,stable,1,0.914110429447853,0.0512820512820513,0,0,0
164,stable,1,0.914634146341463,0.0512820512820513,0,0,0
165,stable,1,0.915151515151515,0.0588235294117647,0,0,0
166,stable,1,0.91566265060241,0.0571428571428571,0,0,0
167,stable,1,0.916167664670659,0.0526315789473684,0,0,0
168,stable,1,0.916666666666667,0.0588235294117647,0,0,0
169,stable,1,0.917159763313609,0.177777777777778,0,0,1
170,unstable,0,0.911764705882353,0.0571428571428571,0,0,0
171,stable,1,0.912280701754386,0.0540540540540541,0,0,0
172,unstable,0,0.906976744186046,0.0512820512820513,0,0,0
173,stable,1,0.907514450867052,0.0588235294117647,0,0,0
174,stable,1,0.908045977011494,0.0571428571428571,0,0,0
175,unstable,0,0.902857142857143,0.05,0,0,0
176,stable,1,0.903409090909091,0.0571428571428571,0,0,0
177,stable,1,0.903954802259887,0.0555555555555556,0,0,0
178,unstable,0,0.898876404494382,0.0571428571428571,0,0,0
179,stable,1,0.899441340782123,0.0540540540540541,0,0,0
180,stable,1,0.9,0.0571428571428571,0,0,0
181,stable,1,0.900552486187845,0.0526315789473684,0,0,0
182,stable,1,0.901098901098901,0.0512820512820513,0,0,0
183,stable,1,0.901639344262295,0.191489361702128,0,0,1
184,stable,1,0.902173913043478,0.0571428571428571,0,0,0
185,stable,1,0.902702702702703,0.0571428571428571,0,0,0
186,unstable,0,0.897849462365591,0.0555555555555556,0,0,0
187,stable,1,0.898395721925134,0.0555555555555556,0,0,0
188,stable,1,0.898936170212766,0.0555555555555556,0,0,0
189,stable,1,0.899470899470899,0.0606060606060606,0,0,0
190,unstable,0,0.894736842105263,0.0588235294117647,0,0,0
191,stable,1,0.895287958115183,0.0526315789473684,0,0,0
192,stable,1,0.895833333333333,0.0571428571428571,0,0,0
193,stable,1,0.896373056994819,0.0540540540540541,0,0,0
194,stable,1,0.896907216494845,0.0571428571428571,0,0,0
195,stable,1,0.897435897435897,0.191489361702128,0,0,1
196,stable,1,0.897959183673469,0.0512820512820513,0,0,0
197,stable,1,0.898477157360406,0.05,0,0,0
198,stable,1,0.898989898989899,0.0588235294117647,0,0,0
199,stable,1,0.899497487437186,0.0555555555555556,0,0,0
200,stable,1,0.9,0.0588235294117647,0,0,0
201,stable,1,0.900497512437811,0.152173913043478,0,0,1
202,stable,1,0.900990099009901,0.0588235294117647,0,0,0
203,stable,1,0.901477832512315,0.0588235294117647,0,0,0
204,stable,1,0.901960784313726,0.0606060606060606,0,0,0
205,stable,1,0.902439024390244,0.0526315789473684,0,0,0
206,stable,1,0.902912621359223,0.0555555555555556,0,0,0
207,stable,1,0.903381642512077,0.0588235294117647,0,0,0
208,stable,1,0.903846153846154,0.0588235294117647,0,0,0
209,unstable,0,0.899521531100478,0.0487804878048781,0,0,0
210,stable,1,0.9,0.0571428571428571,0,0,0
211,stable,1,0.900473933649289,0.0555555555555556,0,0,0
212,stable,1,0.900943396226415,0.0588235294117647,0,0,0
213,stable,1,0.901408450704225,0.0606060606060606,0,0,0
214,stable,1,0.901869158878505,0.0555555555555556,0,0,0
215,stable,1,0.902325581395349,0.0606060606060606,0,0,0
216,stable,1,0.902777777777778,0.0588235294117647,0,0,0
217,stable,1,0.903225806451613,0.0526315789473684,0,0,0
218,unstable,0,0.899082568807339,0.0588235294117647,0,0,0
219,unstable,0,0.894977168949772,0.0512820512820513,0,0,0
220,unstable,0,0.890909090909091,0.0571428571428571,0,0,0
221,stable,1,0.891402714932127,0.0588235294117647,0,0,0
222,stable,1,0.891891891891892,0.0555555555555556,0,0,0
223,stable,1,0.89237668161435,0.0487804878048781,0,0,0
224,stable,1,0.892857142857143,0.0512820512820513,0,0,0
225,stable,1,0.893333333333333,0.0588235294117647,0,0,0
226,stable,1,0.893805309734513,0.0571428571428571,0,0,0
227,stable,1,0.894273127753304,0.0555555555555556,0,0,0
228,stable,1,0.894736842105263,0.0588235294117647,0,0,0
229,stable,1,0.895196506550218,0.0571428571428571,0,0,0
230,stable,1,0.895652173913044,0.0555555555555556,0,0,0
231,stable,1,0.896103896103896,0.0555555555555556,0,0,0
232,stable,1,0.896551724137931,0.0540540540540541,0,0,0
233,stable,1,0.896995708154506,0.0540540540540541,0,0,0
234,stable,1,0.897435897435897,0.0588235294117647,0,0,0
235,stable,1,0.897872340425532,0.0588235294117647,0,0,0
236,stable,1,0.898305084745763,0.0606060606060606,0,0,0
237,stable,1,0.89873417721519,0.0606060606060606,0,0,0
238,stable,1,0.899159663865546,0.0526315789473684,0,0,0
239,stable,1,0.899581589958159,0.0606060606060606,0,0,0
240,stable,1,0.9,0.0487804878048781,0,0,0
241,stable,1,0.900414937759336,0.0588235294117647,0,0,0
242,stable,1,0.900826446280992,0.0606060606060606,0,0,0
243,stable,1,0.901234567901235,0.0606060606060606,0,0,0
244,stable,1,0.901639344262295,0.0588235294117647,0,0,0
245,stable,1,0.902040816326531,0.0606060606060606,0,0,0
246,unstable,0,0.898373983739837,0.0526315789473684,0,0,0
247,stable,1,0.898785425101215,0.05,0,0,0
248,stable,1,0.899193548387097,0.0606060606060606,0,0,0
249,stable,1,0.899598393574297,0.0526315789473684,0,0,0
250,stable,1,0.9,0.0512820512820513,0,0,0
251,stable,1,0.900398406374502,0.0588235294117647,0,0,0
252,stable,1,0.900793650793651,0.0930232558139535,0,0,0
253,stable,1,0.901185770750988,0.0487804878048781,0,0,0
254,stable,1,0.901574803149606,0.0606060606060606,0,0,0
255,stable,1,0.901960784313726,0.177777777777778,0,0,1
256,stable,1,0.90234375,0.0571428571428571,0,0,0
257,stable,1,0.90272373540856,0.0952380952380952,0,0,0
258,unstable,0,0.89922480620155,0.0571428571428571,0,0,0
259,stable,1,0.8996138996139,0.0588235294117647,0,0,0
260,stable,1,0.9,0.0487804878048781,0,0,0
261,stable,1,0.900383141762452,0.0606060606060606,0,0,0
262,stable,1,0.900763358778626,0.0588235294117647,0,0,0
263,stable,1,0.901140684410646,0.152173913043478,0,0,1
264,stable,1,0.901515151515151,0.0571428571428571,0,0,0
265,stable,1,0.90188679245283,0.0606060606060606,0,0,0
266,unstable,0,0.898496240601504,0.0571428571428571,0,0,0
267,unstable,0,0.895131086142322,0.0571428571428571,0,0,0
268,stable,1,0.895522388059702,0.0555555555555556,0,0,0
269,unstable,0,0.892193308550186,0.0571428571428571,0,0,0
270,unstable,0,0.888888888888889,0.0571428571428571,0,0,0
271,unstable,0,0.885608856088561,0.0571428571428571,0,0,0
272,stable,1,0.886029411764706,0.0487804878048781,0,0,0
273,stable,1,0.886446886446886,0.0540540540540541,0,0,0
274,stable,1,0.886861313868613,0.0606060606060606,0,0,0
275,stable,1,0.887272727272727,0.0487804878048781,0,0,0
276,stable,1,0.88768115942029,0.0588235294117647,0,0,0
277,stable,1,0.888086642599278,0.0526315789473684,0,0,0
278,stable,1,0.888489208633094,0.0540540540540541,0,0,0
279,stable,1,0.888888888888889,0.0588235294117647,0,0,0
280,unstable,0,0.885714285714286,0.0571428571428571,0,0,0
281,stable,1,0.886120996441281,0.0606060606060606,0,0,0
282,stable,1,0.886524822695035,0.0606060606060606,0,0,0
283,stable,1,0.886925795053004,0.0476190476190476,0,0,0
284,unstable,0,0.883802816901408,0.0571428571428571,0,0,0
285,unstable,0,0.880701754385965,0.0588235294117647,0,0,0
286,unstable,0,0.877622377622378,0.0571428571428571,0,0,0
287,stable,1,0.878048780487805,0.0606060606060606,0,0,0
288,stable,1,0.878472222222222,0.0606060606060606,0,0,0
289,stable,1,0.878892733564014,0.05,0,0,0
290,stable,1,0.879310344827586,0.0588235294117647,0,0,0
291,stable,1,0.879725085910653,0.0606060606060606,0,0,0
292,stable,1,0.88013698630137,0.0555555555555556,0,0,0
293,stable,1,0.880546075085324,0.212765957446809,0,0,1
294,stable,1,0.880952380952381,0.0512820512820513,0,0,0
295,stable,1,0.88135593220339,0.0588235294117647,0,0,0
296,stable,1,0.881756756756757,0.0540540540540541,0,0,0
297,stable,1,0.882154882154882,0.0588235294117647,0,0,0
298,stable,1,0.88255033557047,0.0540540540540541,0,0,0
299,stable,1,0.882943143812709,0.0588235294117647,0,0,0
300,stable,1,0.883333333333333,0.0540540540540541,0,0,0
